FECHA_DE_MUESTREO,ESTACIONES,pH,TURBIEDAD_,SOLIDOS_TOTALES_,SOLIDOS_SUSPENDIDOS_TOTALES_,SOLIDOS_DISUELTOS_,DEMANDA_BIOQUIMICA_DE_OXIGENO_,DEMANDA_QUIMICA_DE_OXIGENO_,OXIGENO_DISUELTO_,CONDUCTIVIDAD_ELÉCTRICA_,COLIFORMES_TOTALES_,NITROGENO_TOTAL_,FOSFORO_TOTAL_
quinquenio4,JUANCHITO,7.0,378.0,411.0,306.7,104.3,2.4,41.47,5.8,89.9,660000.0,,0.249
quinquenio4,PASO DEL COMERCIO,7.03,364.0,362.0,255.0,107.0,,40.99,5.63,98.3,240000.0,,0.344
quinquenio4,PUERTO ISAACS,7.0,305.0,316.0,191.7,124.3,,22.47,5.3,105.2,150000.0,2.08,0.199
quinquenio4,PASO DE LA TORRE,7.11,358.0,372.0,246.7,125.3,2.25,23.06,4.8,118.4,66000.0,2.46,0.099
quinquenio4,VIJES,7.1,421.0,467.0,363.3,103.7,2.7,26.37,4.33,111.2,640000.0,2.08,
quinquenio4,YOTOCO,7.05,374.0,489.0,380.0,109.0,2.48,22.73,3.42,129.2,1100000.0,2.46,0.172
quinquenio4,MEDIACANOA,6.96,383.0,463.0,338.0,125.0,2.8,34.18,3.33,131.0,2100000.0,2.08,0.463
quinquenio4,RIOFRIO,7.92,311.0,480.0,388.3,91.7,2.25,30.28,3.09,156.7,24000.0,2.27,
quinquenio4,PUENTE GUAYABAL,7.3,396.0,750.0,547.5,202.5,2.7,34.69,3.67,138.8,66000.0,2.08,0.268
quinquenio4,LA VICTORIA,7.17,584.0,650.0,552.5,97.5,2.54,38.39,3.53,132.7,660000.0,2.46,
quinquenio4,ANACARO,7.86,596.0,1063.0,992.5,70.5,8.2,45.89,3.0,149.6,11000.0,2.46,
quinquenio4,PUENTE LA VIRGINIA,7.2,568.0,757.0,667.5,89.5,2.9,61.5,4.02,143.6,11000.0,2.46,0.239
quinquenio4,ANTES SUAREZ,6.97,30.0,66.0,6.6,59.4,,,5.49,62.2,240.0,,
quinquenio4,ANTES RIO OVEJAS,7.12,26.0,76.0,7.9,68.1,,,5.63,64.6,2900.0,2.83,
quinquenio4,ANTES RIO TIMBA,7.25,41.0,99.0,21.8,77.3,,6.43,6.38,59.6,2300.0,2.12,
quinquenio4,PASO DE LA BALSA,7.2,57.0,112.0,34.3,77.7,,5.95,6.43,60.5,9300.0,,
quinquenio4,PASO DE LA BOLSA,7.23,111.0,184.0,115.5,68.5,,9.78,6.36,60.6,4300.0,,
quinquenio4,PUENTE HORMIGUERO,7.32,67.1,204.0,125.5,78.5,,9.24,6.78,86.2,93000.0,2.48,0.062
quinquenio4,ANTES INTERCEPTOR SUR,7.25,88.0,88.0,148.5,84.5,,7.46,5.95,43.7,240000.0,2.12,0.074
quinquenio4,JUANCHITO,7.12,67.0,147.0,78.5,68.5,2.27,12.86,5.2,103.1,430000.0,2.48,0.1
quinquenio4,PASO DEL COMERCIO,7.18,65.0,210.0,124.5,85.5,3.9,17.29,3.83,113.2,240000.0,2.83,0.201
quinquenio4,PUERTO ISAACS,7.13,63.0,156.0,63.0,93.0,3.4,14.86,3.99,119.7,6600000.0,2.83,0.146
quinquenio4,PASO DE LA TORRE,7.27,73.0,320.0,189.0,131.0,3.69,16.43,3.03,150.8,240000.0,3.19,0.23
quinquenio4,VIJES,7.33,70.0,297.0,209.0,88.0,3.69,18.09,2.17,161.8,660000.0,3.19,0.257
quinquenio4,YOTOCO,7.22,46.0,359.0,223.0,136.0,5.53,25.77,0.8,181.7,110000.0,3.54,
quinquenio4,MEDIACANOA,7.08,47.0,291.0,123.1,167.9,4.86,14.85,1.0,176.7,660000.0,2.65,0.182
quinquenio4,RIOFRIO,7.25,140.0,410.0,248.0,162.0,2.82,20.87,2.12,163.8,24000.0,2.66,0.162
quinquenio4,PUENTE GUAYABAL,7.34,137.0,313.0,170.0,143.0,2.34,14.59,2.72,176.8,15000.0,2.3,
quinquenio4,LA VICTORIA,7.63,190.0,366.0,197.5,168.5,4.4,19.79,2.7,181.8,43000.0,2.66,0.157
quinquenio4,ANACARO,7.34,305.0,435.0,283.0,152.0,3.15,25.19,2.83,188.2,9300.0,3.36,
quinquenio4,PUENTE LA VIRGINIA,7.44,493.0,676.0,406.7,269.3,3.35,34.35,4.26,145.9,66000.0,2.66,
quinquenio4,ANTES SUAREZ,6.69,7.0,67.0,4.6,62.4,,13.09,4.11,91.9,240.0,3.39,0.081
quinquenio4,ANTES RIO OVEJAS,6.72,8.0,72.0,5.3,66.7,,10.2,4.2,88.6,750.0,,0.051
quinquenio4,ANTES RIO TIMBA,6.88,223.0,302.0,216.0,86.0,2.3,27.95,5.85,77.8,11000.0,,0.145
quinquenio4,PASO DE LA BALSA,6.92,364.0,504.0,365.0,139.0,,28.27,6.27,70.3,2400.0,2.33,0.138
quinquenio4,PASO DE LA BOLSA,6.94,107.0,170.0,104.0,66.0,1.96,19.71,6.0,89.3,24000.0,2.33,0.108
quinquenio4,PUENTE HORMIGUERO,6.98,375.0,422.0,322.0,100.0,2.72,26.81,5.83,80.6,240000.0,2.33,0.21
quinquenio4,ANTES INTERCEPTOR SUR,7.15,326.0,397.0,301.7,95.3,,27.7,5.6,96.1,660000.0,2.33,0.2
quinquenio4,JUANCHITO,7.05,230.0,480.0,306.7,173.3,2.27,20.65,4.68,106.5,150000.0,2.72,0.216
quinquenio4,PASO DEL COMERCIO,7.01,224.0,458.0,295.0,163.0,3.3,22.81,4.37,108.8,930000.0,2.72,0.31
quinquenio4,PUERTO ISAACS,7.04,169.0,340.0,217.5,122.5,4.78,30.44,3.81,116.5,430000.0,,0.128
quinquenio4,PASO DE LA TORRE,7.1,189.0,292.0,173.3,118.7,5.83,22.52,2.9,145.2,240000.0,3.49,0.187
quinquenio4,VIJES,7.14,233.0,547.0,361.7,185.3,4.01,35.86,3.01,148.5,230000.0,2.72,0.192
quinquenio4,YOTOCO,7.15,171.0,421.0,246.7,174.3,7.31,34.8,2.76,154.5,240000.0,,0.241
quinquenio4,MEDIACANOA,7.11,321.0,1102.0,680.0,422.0,2.25,14.57,2.58,151.7,43000.0,3.69,0.092
quinquenio4,RIOFRIO,7.24,342.0,514.0,391.7,122.3,,28.89,3.3,130.0,240000.0,3.13,0.12
quinquenio4,PUENTE GUAYABAL,7.27,470.0,756.0,582.5,173.5,,33.17,3.4,153.0,43000.0,2.76,0.197
quinquenio4,LA VICTORIA,7.33,242.0,455.0,301.7,153.3,,30.56,3.17,146.1,93000.0,2.33,0.147
quinquenio4,ANACARO,7.33,165.0,374.0,256.3,117.8,,14.89,3.31,149.9,9300.0,2.58,0.206
quinquenio4,PUENTE LA VIRGINIA,7.39,503.0,855.0,670.0,185.0,,48.31,4.6,126.7,240000.0,3.13,0.219
quinquenio4,ANTES SUAREZ,6.84,36.0,94.0,14.5,79.5,3.02,20.8,5.11,65.5,1100.0,,0.123
quinquenio4,ANTES RIO OVEJAS,7.84,39.0,88.0,11.5,76.5,3.95,,5.05,65.3,2400.0,,0.109
quinquenio4,ANTES RIO TIMBA,7.19,177.0,191.0,132.0,59.0,2.62,9.9,6.24,66.5,24000.0,,
quinquenio4,PASO DE LA BALSA,7.21,75.0,133.0,66.0,67.0,2.24,54.1,7.02,65.8,11000.0,,
quinquenio4,PASO DE LA BOLSA,7.1,81.0,126.0,76.0,50.0,2.77,9.44,6.82,64.6,11000.0,,0.186
quinquenio4,PUENTE HORMIGUERO,7.34,206.0,325.0,235.0,90.0,,14.9,6.53,81.4,110000.0,2.38,0.154
quinquenio4,ANTES INTERCEPTOR SUR,7.3,163.0,272.0,196.0,76.0,,14.3,5.8,83.8,66000.0,,0.13
quinquenio4,JUANCHITO,7.27,188.0,252.0,176.0,76.0,,15.1,5.7,92.5,110000.0,,0.122
quinquenio4,PASO DEL COMERCIO,7.15,167.0,250.0,166.0,84.0,2.48,16.9,5.57,103.0,6600000.0,,0.165
quinquenio4,PUERTO ISAACS,7.18,151.0,208.0,140.0,68.0,2.89,15.9,4.81,102.0,6600000.0,2.12,0.124
quinquenio4,PASO DE LA TORRE,7.12,184.0,222.0,143.0,79.0,2.67,16.8,4.0,111.0,2900000.0,2.25,0.152
quinquenio4,VIJES,7.16,128.0,296.0,238.0,58.0,2.46,22.8,3.52,118.0,2400000.0,2.22,0.235
quinquenio4,YOTOCO,7.13,166.0,312.0,256.0,56.0,2.94,24.8,2.8,118.0,1100000.0,2.17,0.237
quinquenio4,MEDIACANOA,7.09,175.0,379.0,272.0,107.0,2.83,25.9,2.38,118.0,1500000.0,2.32,0.274
quinquenio4,RIOFRIO,7.13,129.0,423.0,341.0,82.0,5.24,28.3,2.74,123.0,24000.0,2.27,
quinquenio4,PUENTE GUAYABAL,7.28,129.0,627.0,388.0,239.0,4.33,21.0,2.69,154.0,66000.0,,0.097
quinquenio4,LA VICTORIA,7.4,237.0,360.0,223.0,137.0,4.84,22.2,2.7,117.0,24000.0,,0.082
quinquenio4,ANACARO,7.65,167.0,430.0,311.0,119.0,5.22,22.7,,146.0,240000.0,4.12,0.296
quinquenio4,PUENTE LA VIRGINIA,7.38,169.0,249.0,127.0,122.0,4.65,53.5,3.28,149.0,24000.0,2.12,0.314
quinquenio4,ANTES SUAREZ,6.72,34.0,94.0,8.0,86.0,,7.86,5.68,72.9,91.0,,
quinquenio4,ANTES RIO OVEJAS,6.75,31.0,85.0,9.0,76.0,,,5.8,73.4,1400.0,,
quinquenio4,ANTES RIO TIMBA,6.91,43.0,114.0,30.5,83.5,,5.96,7.06,69.8,6600.0,,
quinquenio4,PASO DE LA BALSA,7.24,49.0,108.0,36.0,72.0,,,7.21,102.0,6600.0,,
quinquenio4,PASO DE LA BOLSA,7.24,82.0,123.0,65.5,57.5,,11.0,7.01,70.4,6600.0,,
quinquenio4,PUENTE HORMIGUERO,7.52,105.0,178.0,47.0,131.0,,103.0,6.3,101.0,110000.0,,0.0761
quinquenio4,ANTES INTERCEPTOR SUR,7.37,102.0,280.0,208.0,72.0,,18.9,6.27,112.0,210000.0,,0.078
quinquenio4,JUANCHITO,7.35,89.0,238.0,151.0,87.0,2.09,14.9,7.24,119.0,110000.0,,
quinquenio4,PASO DEL COMERCIO,7.19,89.0,239.0,147.0,92.0,3.75,19.7,5.38,129.0,1500000.0,2.65,0.216
quinquenio4,PUERTO ISAACS,7.18,76.0,145.0,60.0,85.0,3.16,12.0,3.83,122.0,240000.0,2.12,0.104
quinquenio4,PASO DE LA TORRE,7.17,101.0,281.0,172.0,109.0,3.46,16.9,2.46,143.0,1500000.0,2.29,0.191
quinquenio4,VIJES,7.15,96.0,238.0,140.0,98.0,2.49,26.8,1.7,152.0,1100000.0,2.82,0.136
quinquenio4,YOTOCO,7.01,62.0,285.0,162.0,123.0,3.34,17.3,2.03,167.0,240000.0,3.0,
quinquenio4,MEDIACANOA,6.98,48.0,198.0,71.0,127.0,2.65,23.6,1.02,194.0,24000.0,2.12,0.125
quinquenio4,RIOFRIO,7.19,53.0,270.0,149.0,121.0,2.97,15.9,2.32,176.0,66000.0,2.29,0.142
quinquenio4,PUENTE GUAYABAL,7.2,110.0,312.0,178.0,134.0,,19.9,3.32,160.0,240000.0,2.65,0.134
quinquenio4,LA VICTORIA,7.26,108.0,280.0,143.0,137.0,,14.9,3.45,170.0,66000.0,,0.187
quinquenio4,ANACARO,7.36,96.0,294.0,167.0,127.0,,12.9,3.44,182.0,11000.0,,0.121
quinquenio4,PUENTE LA VIRGINIA,7.34,102.0,263.0,154.0,109.0,2.81,14.0,4.22,159.0,240000.0,,0.158
quinquenio4,ANTES SUAREZ,7.37,1.0,96.0,8.0,88.0,,10.1,4.54,90.8,6600.0,,
quinquenio4,ANTES RIO OVEJAS,7.3,1.0,115.0,4.75,110.0,,9.07,4.47,91.0,11000.0,,
quinquenio4,ANTES RIO TIMBA,7.37,6.0,92.0,6.5,85.5,,,6.9,86.2,110000.0,,
quinquenio4,PASO DE LA BALSA,7.38,12.0,96.0,8.0,88.0,,13.6,7.15,86.9,110000.0,,
quinquenio4,PASO DE LA BOLSA,7.41,68.0,146.0,58.5,87.5,,15.1,6.83,87.1,2400.0,3.28,
quinquenio4,PUENTE HORMIGUERO,7.93,38.0,131.0,30.0,101.0,,11.3,6.06,105.0,24000.0,,
quinquenio4,ANTES INTERCEPTOR SUR,7.38,45.0,134.0,25.0,109.0,,13.1,5.63,113.0,93000.0,,
quinquenio4,JUANCHITO,7.43,50.0,143.0,43.5,99.5,2.27,13.1,4.8,111.0,660000.0,2.15,
quinquenio4,PASO DEL COMERCIO,7.39,69.0,190.0,57.0,133.0,5.86,21.0,3.97,125.0,24000000.0,2.73,0.139
quinquenio4,PUERTO ISAACS,7.36,78.0,162.0,74.0,88.0,3.44,15.0,2.71,118.0,1100000.0,2.28,0.076
quinquenio4,PASO DE LA TORRE,7.37,62.0,175.0,58.0,117.0,4.06,20.0,0.601,156.0,210000.0,2.75,
quinquenio4,VIJES,7.34,25.0,198.0,33.2,165.0,3.43,16.1,0.823,163.0,91000.0,2.82,0.167
quinquenio4,YOTOCO,7.44,58.0,185.0,45.0,140.0,4.0,19.0,1.23,158.0,4300000.0,3.23,0.168
quinquenio4,MEDIACANOA,7.4,52.0,165.0,42.0,123.0,2.47,14.0,1.41,145.0,3900000.0,2.81,0.092
quinquenio4,RIOFRIO,7.74,44.0,188.0,62.0,126.0,2.4,13.0,2.42,161.0,20000.0,2.52,0.163
quinquenio4,PUENTE GUAYABAL,7.62,49.0,205.0,83.0,122.0,3.36,16.9,2.33,171.0,66000.0,2.56,0.1
quinquenio4,LA VICTORIA,7.48,56.0,226.0,102.0,124.0,2.03,,2.4,168.0,110000.0,2.38,0.119
quinquenio4,ANACARO,7.69,46.0,219.0,84.0,135.0,2.23,16.1,2.87,171.0,15000.0,2.19,0.138
quinquenio4,PUENTE LA VIRGINIA,7.6,40.0,213.0,65.0,148.0,2.23,14.3,3.38,173.0,110000.0,,
quinquenio4,ANTES SUAREZ,7.01,21.0,108.0,10.0,98.0,,6.0,1.34,133.0,2400.0,2.32,
quinquenio4,ANTES RIO OVEJAS,6.94,30.0,106.0,6.5,99.5,,11.1,2.26,129.0,15000.0,2.34,
quinquenio4,ANTES RIO TIMBA,7.06,55.0,105.0,18.5,86.5,,9.31,5.03,124.0,24000.0,2.26,
quinquenio4,PASO DE LA BALSA,7.29,42.0,111.0,28.5,82.5,,8.66,6.29,103.0,24000.0,2.31,
quinquenio4,PASO DE LA BOLSA,7.37,62.0,116.0,30.5,85.5,,10.1,6.14,107.0,24000.0,2.17,
quinquenio4,PUENTE HORMIGUERO,7.7,95.0,233.0,109.0,124.0,2.84,23.0,5.54,139.0,240000.0,2.62,0.0956
quinquenio4,ANTES INTERCEPTOR SUR,7.58,60.0,186.0,80.5,106.0,,10.1,5.03,133.0,660000.0,,
quinquenio4,JUANCHITO,7.58,44.0,185.0,80.0,105.0,2.5,7.9,3.55,140.0,930000.0,2.46,0.173
quinquenio4,PASO DEL COMERCIO,7.25,37.0,170.0,54.0,116.0,5.77,15.1,2.52,166.0,15000000.0,2.6,0.117
quinquenio4,PUERTO ISAACS,7.32,35.0,175.0,60.0,115.0,3.78,13.9,0.71,171.0,6600000.0,3.22,0.236
quinquenio4,PASO DE LA TORRE,7.35,46.0,209.0,50.0,159.0,5.44,16.4,,204.0,2400000.0,3.86,0.233
quinquenio4,VIJES,7.35,16.0,174.0,39.5,135.0,6.37,15.1,,218.0,1500000.0,4.31,0.205
quinquenio4,YOTOCO,7.37,19.0,163.0,27.0,136.0,4.5,13.1,0.93,201.0,2400000.0,3.67,0.289
quinquenio4,MEDIACANOA,7.32,23.0,179.0,27.0,152.0,4.33,13.1,0.81,227.0,4300000.0,3.64,0.191
quinquenio4,RIOFRIO,7.33,28.0,174.0,30.0,144.0,4.1,14.5,1.58,188.0,110000.0,3.12,0.114
quinquenio4,PUENTE GUAYABAL,7.5,33.0,207.0,43.0,164.0,4.72,19.2,1.6,217.0,660000.0,2.87,0.153
quinquenio4,LA VICTORIA,7.44,63.0,228.0,68.8,159.0,,12.6,2.86,192.0,230000.0,2.44,0.125
quinquenio4,ANACARO,7.44,58.0,256.0,87.0,169.0,2.36,13.1,2.8,190.0,240000.0,,0.141
quinquenio4,PUENTE LA VIRGINIA,7.39,74.0,240.0,69.4,171.0,3.85,22.9,3.07,158.0,150000.0,2.33,0.108
quinquenio5,ANTES SUAREZ,,29.0,21.0,327.0,13.5,314.0,,9.14,28.4,,,7.91
quinquenio5,ANTES RIO OVEJAS,,28.6,57.0,124.0,11.3,113.0,,7.24,27.9,,,8.04
quinquenio5,ANTES RIO TIMBA,,35.3,61.0,143.0,48.4,94.6,,8.19,29.5,,,6.89
quinquenio5,PASO DE LA BALSA,,42.8,72.0,110.0,61.3,48.7,,8.15,31.9,,,6.41
quinquenio5,PASO DE LA BOLSA,,51.5,78.0,203.0,100.0,103.0,2.32,12.0,29.8,,,6.91
quinquenio5,PUENTE HORMIGUERO,,156.0,344.0,721.0,440.0,281.0,4.51,,39.0,,,7.02
quinquenio5,ANTES INTERCEPTOR SUR,,58.1,64.0,160.0,49.2,111.0,3.09,18.3,41.2,,,7.32
quinquenio5,JUANCHITO,,80.4,115.0,181.0,101.0,80.0,5.04,51.5,43.6,,,7.62
quinquenio5,PASO DEL COMERCIO,,86.0,114.0,358.0,240.0,118.0,12.9,32.6,45.4,,,7.91
quinquenio5,PUERTO ISAACS,,67.5,135.0,352.0,258.0,94.0,17.2,36.9,48.7,,,8.3
quinquenio5,PASO DE LA TORRE,,54.1,64.0,202.0,89.0,113.0,6.88,24.2,58.7,,,9.72
quinquenio5,VIJES,,64.2,82.0,207.0,104.0,103.0,3.2,23.5,54.4,,,9.08
quinquenio5,YOTOCO,,136.0,217.0,314.0,220.0,94.0,3.25,24.6,65.2,,,9.33
quinquenio5,MEDIACANOA,,175.0,305.0,532.0,440.0,92.0,4.01,33.1,64.3,,,8.82
quinquenio5,RIOFRIO,,38.7,81.0,252.0,105.0,147.0,3.82,24.3,74.9,,,9.27
quinquenio5,PUENTE GUAYABAL,,34.5,54.0,202.0,86.0,116.0,3.55,22.9,83.0,,,9.05
quinquenio5,LA VICTORIA,,43.2,87.0,551.0,124.0,427.0,3.22,16.8,70.8,,,7.54
quinquenio5,ANACARO,,91.6,181.0,336.0,172.0,164.0,3.38,16.6,74.7,,,9.64
quinquenio5,PUENTE LA VIRGINIA,,112.0,195.0,391.0,274.0,117.0,3.33,17.8,68.8,,,7.5
quinquenio5,ANTES SUAREZ,7.22,2.0,84.0,3.5,80.5,,,3.78,93.5,21000.0,3.24,
quinquenio5,ANTES RIO OVEJAS,7.27,2.0,80.0,2.5,77.5,,5.75,4.35,93.2,24000.0,,
quinquenio5,ANTES RIO TIMBA,7.32,16.0,88.0,18.0,70.0,,,6.64,73.1,9300.0,,0.0755
quinquenio5,PASO DE LA BALSA,7.41,34.0,101.0,27.0,74.0,,,7.0,76.9,15000.0,,
quinquenio5,PASO DE LA BOLSA,7.35,50.0,136.0,54.5,81.5,,,6.63,89.5,66000.0,,0.124
quinquenio5,PUENTE HORMIGUERO,7.65,157.0,209.0,130.0,79.0,2.64,13.4,6.24,122.0,2100000.0,,0.26
quinquenio5,ANTES INTERCEPTOR SUR,7.11,85.0,146.0,82.5,63.5,,13.3,5.68,108.0,930000.0,,0.0833
quinquenio5,JUANCHITO,7.15,54.0,211.0,134.0,77.0,2.68,15.3,5.52,114.0,2400000.0,,0.101
quinquenio5,PASO DEL COMERCIO,7.19,88.0,132.0,62.0,70.0,4.21,12.5,4.27,131.0,24000000.0,2.9,0.228
quinquenio5,PUERTO ISAACS,7.11,76.0,151.0,67.0,84.0,3.11,11.3,1.62,126.0,93000000.0,2.58,0.213
quinquenio5,PASO DE LA TORRE,7.11,90.0,136.0,59.0,77.0,3.0,10.6,0.53,139.0,430000.0,2.94,0.184
quinquenio5,VIJES,7.04,106.0,178.0,96.0,82.0,2.66,22.2,0.97,149.0,2400000.0,3.14,0.2
quinquenio5,YOTOCO,7.14,90.0,235.0,152.0,83.0,,21.2,1.08,152.0,2400000.0,3.17,0.215
quinquenio5,MEDIACANOA,7.13,102.0,152.0,72.0,80.0,2.99,20.3,1.54,143.0,93000.0,3.02,0.256
quinquenio5,RIOFRIO,7.47,45.0,185.0,62.0,123.0,2.55,10.2,2.22,150.0,93000.0,2.7,0.209
quinquenio5,PUENTE GUAYABAL,7.48,36.0,160.0,42.5,118.0,3.01,8.54,3.28,146.0,240000.0,,1.14
quinquenio5,LA VICTORIA,7.55,40.0,180.0,49.0,131.0,2.44,6.73,3.24,159.0,93000.0,,0.134
quinquenio5,ANACARO,7.44,23.0,162.0,41.5,121.0,2.09,7.69,4.45,151.0,66000.0,,0.113
quinquenio5,PUENTE LA VIRGINIA,7.42,28.0,164.0,29.5,135.0,2.83,13.5,3.2,166.0,750000.0,,0.159
quinquenio5,ANTES SUAREZ,7.22,37.0,77.0,17.4,59.6,,9.42,5.28,81.1,9300.0,2.1,0.0604
quinquenio5,ANTES RIO OVEJAS,7.17,35.0,86.0,16.9,69.1,,7.97,5.72,80.5,43000.0,,
quinquenio5,ANTES RIO TIMBA,7.23,49.0,93.0,28.0,65.0,,7.97,6.96,73.5,23000.0,,
quinquenio5,PASO DE LA BALSA,7.26,41.0,98.0,23.0,75.0,,7.74,7.25,75.6,240000.0,,
quinquenio5,PASO DE LA BOLSA,7.28,64.0,137.0,56.5,80.5,,15.0,6.6,76.2,240000.0,2.1,0.152
quinquenio5,PUENTE HORMIGUERO,7.65,73.0,134.0,84.3,49.7,,9.91,5.99,97.5,2300000.0,3.83,0.0824
quinquenio5,ANTES INTERCEPTOR SUR,7.04,67.0,116.0,57.5,58.5,,9.82,5.67,103.0,9300000.0,2.49,0.0589
quinquenio5,JUANCHITO,7.02,64.0,177.0,81.5,95.5,2.45,18.0,4.39,115.0,9300000.0,3.25,0.112
quinquenio5,PASO DEL COMERCIO,7.04,69.0,177.0,108.0,69.0,4.36,20.3,3.25,122.0,9300000.0,3.25,0.196
quinquenio5,PUERTO ISAACS,7.01,94.0,158.0,84.0,74.0,2.96,16.9,2.27,126.0,9300000.0,3.25,0.203
quinquenio5,PASO DE LA TORRE,7.01,88.0,157.0,49.0,108.0,2.38,17.9,1.45,147.0,15000000.0,3.83,0.161
quinquenio5,VIJES,7.05,44.0,144.0,51.4,92.6,2.68,17.8,0.84,158.0,4300000.0,3.63,0.215
quinquenio5,YOTOCO,7.11,35.0,168.0,70.0,98.0,1.98,13.0,1.34,162.0,430000.0,9.83,0.149
quinquenio5,MEDIACANOA,7.14,48.0,199.0,70.5,129.0,2.24,17.9,1.76,159.0,93000000.0,3.06,0.271
quinquenio5,RIOFRIO,7.39,48.0,238.0,135.0,103.0,3.0,9.28,2.21,157.0,210000.0,2.68,0.199
quinquenio5,PUENTE GUAYABAL,7.34,76.0,406.0,114.0,292.0,42.0,121.0,0.84,467.0,24000000.0,,0.608
quinquenio5,LA VICTORIA,7.58,183.0,493.0,420.0,73.0,3.92,16.8,2.33,161.0,4300000.0,,0.178
quinquenio5,ANACARO,7.17,173.0,383.0,287.0,96.0,3.18,23.2,2.82,170.0,2400000.0,3.63,0.311
quinquenio5,PUENTE LA VIRGINIA,7.32,206.0,358.0,233.0,125.0,3.23,14.7,3.99,151.0,2400000.0,3.25,0.233
quinquenio5,ANTES SUAREZ,7.15,11.0,64.0,6.67,57.3,,,4.62,77.5,6600.0,,0.0761
quinquenio5,ANTES RIO OVEJAS,7.15,9.0,58.0,4.75,53.3,,,4.79,77.0,4300.0,,
quinquenio5,ANTES RIO TIMBA,7.24,20.0,79.0,11.0,68.0,,,6.23,74.4,9300.0,,
quinquenio5,PASO DE LA BALSA,7.22,85.0,101.0,55.7,45.3,,16.0,6.51,71.1,15000.0,,0.0714
quinquenio5,PASO DE LA BOLSA,7.2,296.0,295.0,220.0,75.0,,11.8,6.56,75.1,93000.0,,0.127
quinquenio5,PUENTE HORMIGUERO,7.18,285.0,371.0,277.0,94.0,3.22,11.9,6.29,79.1,210000.0,,0.166
quinquenio5,ANTES INTERCEPTOR SUR,7.19,670.0,621.0,515.0,106.0,1.94,25.8,5.69,83.2,1100000.0,6.85,0.143
quinquenio5,JUANCHITO,7.3,462.0,389.0,308.0,81.0,2.28,17.2,5.51,93.2,930000.0,2.09,0.197
quinquenio5,PASO DEL COMERCIO,7.27,331.0,400.0,305.0,95.0,4.02,30.6,5.08,103.0,4300000.0,,0.155
quinquenio5,PUERTO ISAACS,7.32,151.0,275.0,181.0,94.0,3.98,18.7,4.12,109.0,4300000.0,,0.115
quinquenio5,PASO DE LA TORRE,7.25,100.0,243.0,157.0,86.0,3.32,19.7,2.65,121.0,1500000.0,2.28,0.168
quinquenio5,VIJES,7.24,133.0,322.0,232.0,90.0,4.68,18.7,2.32,129.0,2400000.0,2.47,0.181
quinquenio5,YOTOCO,7.23,17.0,154.0,72.9,81.1,3.72,12.1,0.823,139.0,93000.0,2.28,0.193
quinquenio5,MEDIACANOA,7.21,35.0,117.0,66.7,50.3,3.86,18.7,0.839,211.0,150000.0,2.09,0.141
quinquenio5,RIOFRIO,7.9,43.0,145.0,48.8,96.2,2.55,14.8,1.75,153.0,240000.0,,0.268
quinquenio5,PUENTE GUAYABAL,7.81,65.0,164.0,60.9,103.0,1.95,13.2,2.41,173.0,93000.0,,0.113
quinquenio5,LA VICTORIA,7.65,116.0,208.0,104.0,104.0,2.21,18.8,2.65,169.0,240000.0,,0.186
quinquenio5,ANACARO,7.58,265.0,299.0,195.0,104.0,2.04,22.7,3.44,152.0,240000.0,,0.325
quinquenio5,PUENTE LA VIRGINIA,7.66,202.0,249.0,173.0,76.0,,13.7,5.42,131.0,150000.0,,0.195
quinquenio5,ANTES SUAREZ,6.86,51.0,133.0,25.5,108.0,2.37,14.5,4.84,61.8,9300.0,,0.207
quinquenio5,ANTES RIO OVEJAS,6.72,49.0,113.0,17.5,95.5,,,5.05,61.8,24000.0,,0.126
quinquenio5,ANTES RIO TIMBA,6.77,113.0,193.0,68.5,125.0,,5.33,6.11,58.7,39000.0,2.18,0.0868
quinquenio5,PASO DE LA BALSA,6.79,151.0,150.0,44.3,106.0,,9.19,6.31,61.2,93000.0,,0.0949
quinquenio5,PASO DE LA BOLSA,6.87,252.0,257.0,143.0,114.0,,15.4,6.52,64.2,240000.0,,0.0763
quinquenio5,PUENTE HORMIGUERO,6.75,592.0,636.0,540.0,96.0,2.24,28.0,6.28,76.5,930000.0,2.18,0.254
quinquenio5,ANTES INTERCEPTOR SUR,6.92,722.0,800.0,683.0,117.0,,33.0,6.17,77.7,11000000.0,8.19,0.211
quinquenio5,JUANCHITO,7.02,437.0,515.0,438.0,77.0,3.92,28.9,5.61,140.0,9300000.0,5.28,0.584
quinquenio5,PASO DEL COMERCIO,6.67,462.0,632.0,495.0,137.0,4.64,28.0,5.48,92.6,1500000.0,3.82,0.399
quinquenio5,PUERTO ISAACS,6.78,396.0,459.0,388.0,71.0,3.04,26.0,5.27,83.6,2400000.0,4.0,0.127
quinquenio5,PASO DE LA TORRE,7.0,450.0,490.0,433.0,57.0,3.05,28.0,4.73,95.3,6600000.0,4.0,0.181
quinquenio5,VIJES,6.87,682.0,719.0,660.0,59.0,3.42,37.0,4.52,102.0,66000000.0,2.73,0.299
quinquenio5,YOTOCO,6.85,766.0,946.0,810.0,136.0,4.02,50.0,3.81,105.0,4300000.0,3.09,0.255
quinquenio5,MEDIACANOA,6.9,654.0,797.0,655.0,142.0,4.48,46.1,3.8,110.0,4300000.0,3.28,0.19
